timestamp,/load_data_x,/load_data_y,/load_data_z,/joystick_inputs_x,/joystick_inputs_y,/joystick_inputs_z,/video_frames_z,/motor_status_x,/motor_status_y,/motor_status_z
1767724007.1355138,,,,,,,,0.0,9.0,0.0
1767724007.1468508,314.8835,7.6575,202.326,,,,,,,
1767724007.1615107,,,,0.0,-0.0,0.0,,,,
1767724007.172557,,,,,,,373,,,
1767724007.1853535,,,,,,,,0.0,9.0,0.0
1767724007.1981456,159.96,7.6575,202.4545,,,,,,,
1767724007.2115364,,,,0.0,-0.0,0.0,,,,
1767724007.219428,,,,,,,374,,,
1767724007.2355232,,,,,,,,0.0,12.0,0.0
1767724007.2489698,159.96,288.82,202.2805,,,,,,,
1767724007.261377,,,,0.0,-0.0,0.0,,,,
1767724007.269866,,,,,,,375,,,
1767724007.285481,,,,,,,,0.0,12.0,0.0
1767724007.298023,159.96,288.82,202.232,,,,,,,
1767724007.311381,,,,0.0,-0.0,0.0,,,,
1767724007.3178136,,,,,,,376,,,
1767724007.335457,,,,,,,,0.0,15.0,0.0
1767724007.347681,159.96,288.82,202.0145,,,,,,,
1767724007.361723,,,,0.0,-0.0,0.0,,,,
1767724007.3721344,,,,,,,377,,,
1767724007.3853347,,,,,,,,0.0,15.0,0.0
1767724007.3973603,311.5515,288.82,201.702,,,,,,,
1767724007.4116068,,,,0.0,-0.0,0.0,,,,
1767724007.4169567,,,,,,,378,,,
1767724007.4358447,,,,,,,,0.0,18.0,0.0
1767724007.446733,311.5515,296.757,201.6805,,,,,,,
1767724007.4619303,,,,0.0,-0.0,0.0,,,,
1767724007.4750888,,,,,,,379,,,
1767724007.4855192,,,,,,,,0.0,18.0,0.0
1767724007.4968274,311.5515,296.757,201.6745,,,,,,,
1767724007.51183,,,,0.0,-0.0,0.0,,,,
1767724007.5206969,,,,,,,380,,,
1767724007.5357585,,,,,,,,0.0,21.0,0.0
1767724007.5476043,311.5515,296.757,201.6745,,,,,,,
1767724007.5615113,,,,0.0,-0.0,0.0,,,,
1767724007.5721357,,,,,,,381,,,
1767724007.5854886,,,,,,,,0.0,21.0,0.0
1767724007.5988703,311.5515,304.819,216.43,,,,,,,
1767724007.6115234,,,,0.0,-0.0,0.0,,,,
1767724007.619187,,,,,,,382,,,
1767724007.6358137,,,,,,,,0.0,24.0,0.0
1767724007.6470566,311.5515,304.819,216.43,,,,,,,
1767724007.6615257,,,,0.0,-0.0,0.0,,,,
1767724007.6713831,,,,,,,383,,,
1767724007.6854057,,,,,,,,0.0,24.0,0.0
1767724007.6979954,311.5515,304.819,106.436,,,,,,,
1767724007.7116125,,,,0.0,-0.0,0.0,,,,
1767724007.7181525,,,,,,,384,,,
1767724007.7356598,,,,,,,,0.0,27.0,0.0
1767724007.7468355,311.5515,304.819,201.1995,,,,,,,
1767724007.7616801,,,,0.0,-0.0,0.0,,,,
1767724007.7715101,,,,,,,385,,,
1767724007.7853553,,,,,,,,0.0,27.0,0.0
1767724007.7985919,311.5515,312.8835,201.1995,,,,,,,
1767724007.8114858,,,,0.0,-0.0,0.0,,,,
1767724007.8168118,,,,,,,386,,,
1767724007.8356836,,,,,,,,0.0,30.0,0.0
1767724007.8470874,311.5515,312.8835,201.759,,,,,,,
1767724007.8619196,,,,0.0,-0.0,0.0,,,,
1767724007.873363,,,,,,,387,,,
1767724007.885408,,,,,,,,0.0,30.0,0.0
1767724007.8986385,311.5515,312.8835,201.977,,,,,,,
1767724007.91169,,,,0.0,-0.0,0.0,,,,
1767724007.9185708,,,,,,,388,,,
1767724007.9358857,,,,,,,,0.0,33.0,0.0
1767724007.9464843,311.5515,320.644,202.0585,,,,,,,
1767724007.9615886,,,,0.0,-0.0,0.0,,,,
1767724007.97363,,,,,,,389,,,
1767724007.9853716,,,,,,,,0.0,33.0,0.0
1767724007.9981513,311.5515,320.644,202.212,,,,,,,
1767724008.0115275,,,,0.0,-0.0,0.0,,,,
1767724008.0203106,,,,,,,390,,,
1767724008.0356214,,,,,,,,0.0,36.0,0.0
1767724008.047072,311.5515,320.644,202.303,,,,,,,
1767724008.0617366,,,,0.0,-0.0,0.0,,,,
1767724008.0717266,,,,,,,391,,,
1767724008.085351,,,,,,,,0.0,36.0,0.0
1767724008.0981395,311.5515,320.644,202.303,,,,,,,
1767724008.1115186,,,,0.0,-0.0,0.0,,,,
1767724008.1177135,,,,,,,392,,,
1767724008.136479,,,,,,,,0.0,39.0,0.0
1767724008.147834,311.5515,320.644,107.288,,,,,,,
1767724008.1614728,,,,0.0,-0.0,0.0,,,,
1767724008.1692436,,,,,,,393,,,
1767724008.1853628,,,,,,,,0.0,39.0,0.0
1767724008.1978264,311.5515,320.644,107.67,,,,,,,
1767724008.2113967,,,,0.0,-0.0,0.0,,,,
1767724008.216984,,,,,,,394,,,
1767724008.23585,,,,,,,,0.0,42.0,0.0
1767724008.2473645,311.5515,320.644,107.67,,,,,,,
1767724008.261641,,,,0.0,-0.0,0.0,,,,
1767724008.271589,,,,,,,395,,,
1767724008.2853992,,,,,,,,0.0,42.0,0.0
1767724008.2981637,159.192,320.644,203.3755,,,,,,,
1767724008.3113775,,,,0.0,-0.0,0.0,,,,
1767724008.3167772,,,,,,,396,,,
1767724008.3356714,,,,,,,,0.0,45.0,0.0
1767724008.3465953,159.192,320.644,107.862,,,,,,,
1767724008.3621655,,,,0.0,-0.0,0.0,,,,
1767724008.3736255,,,,,,,397,,,
1767724008.3858058,,,,,,,,0.0,45.0,0.0
1767724008.3988092,159.192,320.644,107.862,,,,,,,
1767724008.4115503,,,,0.0,-0.0,0.0,,,,
1767724008.4184883,,,,,,,398,,,
1767724008.4356787,,,,,,,,0.0,48.0,0.0
1767724008.4471986,310.808,320.644,204.2135,,,,,,,
1767724008.4616172,,,,0.0,-0.0,0.0,,,,
1767724008.4737444,,,,,,,399,,,
1767724008.4853842,,,,,,,,0.0,48.0,0.0
1767724008.4983597,310.808,86.677,204.4625,,,,,,,
1767724008.5121279,,,,0.0,-0.0,0.0,,,,
1767724008.5200346,,,,,,,400,,,
1767724008.535862,,,,,,,,0.0,51.0,0.0
1767724008.5471709,310.808,86.677,204.6885,,,,,,,
1767724008.5616386,,,,0.0,-0.0,0.0,,,,
1767724008.5716422,,,,,,,401,,,
1767724008.5855198,,,,,,,,0.0,51.0,0.0
1767724008.597781,310.808,86.677,204.653,,,,,,,
1767724008.6118693,,,,0.0,-0.0,0.0,,,,
1767724008.6196635,,,,,,,402,,,
1767724008.635777,,,,,,,,0.0,54.0,0.0
1767724008.647257,310.808,86.677,204.653,,,,,,,
1767724008.6616096,,,,0.0,-0.0,0.0,,,,
1767724008.671867,,,,,,,403,,,
1767724008.6854174,,,,,,,,0.0,54.0,0.0
1767724008.6973474,310.808,86.677,108.2135,,,,,,,
1767724008.7115128,,,,0.0,-0.0,0.0,,,,
1767724008.7176254,,,,,,,404,,,
1767724008.7355952,,,,,,,,0.0,57.0,0.0
1767724008.7466757,310.808,86.677,205.507,,,,,,,
1767724008.7616706,,,,0.0,-0.0,0.0,,,,
1767724008.7715158,,,,,,,405,,,
1767724008.7855723,,,,,,,,0.0,57.0,0.0
1767724008.7968414,310.808,86.677,205.7865,,,,,,,
1767724008.8114169,,,,0.0,-0.0,0.0,,,,
1767724008.8175223,,,,,,,406,,,
1767724008.8355775,,,,,,,,0.0,60.0,0.0
1767724008.8467898,310.808,86.677,154.6125,,,,,,,
1767724008.8619833,,,,0.0,-0.0,0.0,,,,
1767724008.8717928,,,,,,,407,,,
1767724008.8855405,,,,,,,,0.0,60.0,0.0
1767724008.8987703,310.808,86.677,154.6125,,,,,,,
1767724008.9115286,,,,0.0,-0.0,0.0,,,,
1767724008.9176354,,,,,,,408,,,
1767724008.9356158,,,,,,,,0.0,63.0,0.0
1767724008.947282,310.808,86.677,154.6125,,,,,,,
1767724008.9620216,,,,0.0,-0.0,0.0,,,,
1767724008.975266,,,,,,,409,,,
1767724008.9853244,,,,,,,,0.0,63.0,0.0
1767724008.9976165,310.808,86.677,206.707,,,,,,,
1767724009.0116467,,,,0.0,-0.0,0.0,,,,
1767724009.0206761,,,,,,,410,,,
1767724009.036024,,,,,,,,0.0,66.0,0.0
1767724009.0476673,310.808,86.677,206.844,,,,,,,
1767724009.0614974,,,,0.0,-0.0,0.0,,,,
1767724009.0716543,,,,,,,411,,,
1767724009.0854099,,,,,,,,0.0,66.0,0.0
1767724009.0982347,310.808,360.3885,207.1795,,,,,,,
1767724009.1115124,,,,0.0,-0.0,0.0,,,,
1767724009.1181297,,,,,,,412,,,
1767724009.1357934,,,,,,,,0.0,69.0,0.0
1767724009.147228,310.808,360.3885,207.3295,,,,,,,
1767724009.1615913,,,,0.0,-0.0,0.0,,,,
1767724009.1707194,,,,,,,413,,,
1767724009.1855006,,,,,,,,0.0,69.0,0.0
1767724009.1979551,310.808,360.3885,207.5115,,,,,,,
1767724009.2115076,,,,0.0,-0.0,0.0,,,,
1767724009.218688,,,,,,,414,,,
1767724009.235582,,,,,,,,0.0,72.0,0.0
1767724009.2471805,310.808,365.6125,206.453,,,,,,,
1767724009.2617092,,,,0.0,-0.0,0.0,,,,
1767724009.2706165,,,,,,,415,,,
1767724009.2853441,,,,,,,,0.0,72.0,0.0
1767724009.2982907,310.808,365.6125,206.7095,,,,,,,
1767724009.31146,,,,0.0,-0.0,0.0,,,,
1767724009.317593,,,,,,,416,,,
1767724009.3357482,,,,,,,,0.0,69.0,0.0
1767724009.3473916,310.808,365.6125,207.098,,,,,,,
1767724009.3619282,,,,0.0,-0.0,0.0,,,,
1767724009.3735743,,,,,,,417,,,
1767724009.3853986,,,,,,,,0.0,69.0,0.0
1767724009.3995297,160.34,365.6125,207.517,,,,,,,
1767724009.4118707,,,,0.0,-0.0,0.0,,,,
1767724009.419213,,,,,,,418,,,
1767724009.4356976,,,,,,,,0.0,66.0,0.0
1767724009.4466999,160.34,369.9795,155.689,,,,,,,
1767724009.4615488,,,,0.0,-0.0,0.0,,,,
1767724009.4719121,,,,,,,419,,,
1767724009.4853613,,,,,,,,0.0,66.0,0.0
1767724009.4978044,160.34,369.9795,155.689,,,,,,,
1767724009.5115006,,,,0.0,-0.0,0.0,,,,
1767724009.518175,,,,,,,420,,,
1767724009.5357642,,,,,,,,0.0,63.0,0.0
1767724009.5479157,313.3015,369.9795,207.7345,,,,,,,
1767724009.561508,,,,0.0,-0.0,0.0,,,,
1767724009.5694747,,,,,,,421,,,
1767724009.5855088,,,,,,,,0.0,63.0,0.0
1767724009.5975316,313.3015,367.2965,207.7185,,,,,,,
1767724009.6116838,,,,0.0,-0.0,0.0,,,,
1767724009.6195705,,,,,,,422,,,
1767724009.635676,,,,,,,,0.0,63.0,0.0
1767724009.6476312,313.3015,367.2965,207.755,,,,,,,
1767724009.661494,,,,0.0,-0.0,0.0,,,,
1767724009.670681,,,,,,,423,,,
1767724009.685346,,,,,,,,0.0,60.0,0.0
1767724009.6994238,313.3015,367.2965,207.795,,,,,,,
1767724009.7118392,,,,0.0,-0.0,0.0,,,,
1767724009.7186625,,,,,,,424,,,
1767724009.7355833,,,,,,,,0.0,60.0,0.0
1767724009.7471156,313.6475,367.2965,208.1795,,,,,,,
1767724009.7616866,,,,0.0,-0.0,0.0,,,,
1767724009.7720761,,,,,,,425,,,
1767724009.7853675,,,,,,,,0.0,57.0,0.0
1767724009.7971857,313.6475,363.5425,208.9555,,,,,,,
1767724009.8113456,,,,0.0,-0.0,0.0,,,,
1767724009.817859,,,,,,,426,,,
1767724009.8356225,,,,,,,,0.0,57.0,0.0
1767724009.8474152,313.6475,363.5425,157.356,,,,,,,
1767724009.861899,,,,0.0,-0.0,0.0,,,,
1767724009.872797,,,,,,,427,,,
1767724009.8854818,,,,,,,,0.0,54.0,0.0
1767724009.8986666,317.3165,363.5425,8.7995,,,,,,,
1767724009.9116857,,,,0.0,-0.0,0.0,,,,
1767724009.9167786,,,,,,,428,,,
1767724009.9358697,,,,,,,,0.0,54.0,0.0
1767724009.946571,317.3165,356.9805,8.7995,,,,,,,
1767724009.961574,,,,0.0,-0.0,0.0,,,,
1767724009.96654,,,,,,,429,,,
1767724009.9867065,,,,,,,,0.0,51.0,0.0
1767724009.997699,317.3165,356.9805,211.481,,,,,,,
1767724010.0125694,,,,0.0,-0.0,0.0,,,,
1767724010.016583,,,,,,,430,,,
1767724010.0366263,,,,,,,,0.0,51.0,0.0
1767724010.0475996,317.3165,356.9805,211.7975,,,,,,,
1767724010.0618439,,,,0.0,-0.0,0.0,,,,
1767724010.0678678,,,,,,,431,,,
1767724010.0855248,,,,,,,,0.0,48.0,0.0
1767724010.0974274,317.3165,356.9805,112.0715,,,,,,,
1767724010.112569,,,,0.0,-0.0,0.0,,,,
1767724010.116371,,,,,,,432,,,
1767724010.1358097,,,,,,,,0.0,48.0,0.0
1767724010.1465185,314.957,341.692,112.0715,,,,,,,
1767724010.1625574,,,,0.0,-0.0,0.0,,,,
1767724010.1674113,,,,,,,433,,,
1767724010.1863642,,,,,,,,0.0,45.0,0.0
1767724010.1963928,314.957,341.692,213.5815,,,,,,,
1767724010.2118382,,,,0.0,-0.0,0.0,,,,
1767724010.216555,,,,,,,434,,,
1767724010.235827,,,,,,,,0.0,45.0,0.0
1767724010.2463527,314.957,341.692,213.5815,,,,,,,
1767724010.2615087,,,,0.0,-0.0,0.0,,,,
1767724010.2669835,,,,,,,435,,,
1767724010.285482,,,,,,,,0.0,42.0,0.0
1767724010.296393,314.957,328.127,114.3555,,,,,,,
1767724010.311536,,,,0.0,-0.0,0.0,,,,
1767724010.3178768,,,,,,,436,,,
1767724010.3366034,,,,,,,,0.0,42.0,0.0
1767724010.3468359,314.957,328.127,216.4545,,,,,,,
1767724010.361425,,,,0.0,-0.0,0.0,,,,
1767724010.3668077,,,,,,,437,,,
1767724010.386006,,,,,,,,0.0,39.0,0.0
1767724010.3974774,314.957,328.127,216.5185,,,,,,,
1767724010.4114873,,,,0.0,-0.0,0.0,,,,
1767724010.4161794,,,,,,,438,,,
1767724010.4367235,,,,,,,,0.0,39.0,0.0
1767724010.4477382,314.957,328.127,216.5185,,,,,,,
1767724010.4625735,,,,0.0,-0.0,0.0,,,,
1767724010.4668193,,,,,,,439,,,
1767724010.485396,,,,,,,,0.0,36.0,0.0
1767724010.4981647,314.957,313.9845,216.515,,,,,,,
1767724010.5125976,,,,0.0,-0.0,0.0,,,,
1767724010.516412,,,,,,,440,,,
1767724010.536062,,,,,,,,0.0,36.0,0.0
1767724010.5482485,314.957,313.9845,217.268,,,,,,,
1767724010.5625212,,,,0.0,-0.0,0.0,,,,
1767724010.566659,,,,,,,441,,,
1767724010.585507,,,,,,,,0.0,33.0,0.0
1767724010.5977204,314.957,313.9845,217.534,,,,,,,
1767724010.6125944,,,,0.0,-0.0,0.0,,,,
1767724010.6168287,,,,,,,442,,,
1767724010.6369715,,,,,,,,0.0,33.0,0.0
1767724010.6490638,314.957,300.727,217.562,,,,,,,
1767724010.661625,,,,0.0,-0.0,0.0,,,,
1767724010.667057,,,,,,,443,,,
1767724010.6853626,,,,,,,,0.0,30.0,0.0
1767724010.6965656,314.957,300.727,218.1915,,,,,,,
1767724010.7117023,,,,0.0,-0.0,0.0,,,,
1767724010.7163785,,,,,,,444,,,
1767724010.737374,,,,,,,,0.0,30.0,0.0
1767724010.748559,314.957,300.727,218.2675,,,,,,,
1767724010.7645705,,,,0.0,-0.0,0.0,,,,
1767724010.7676604,,,,,,,445,,,
1767724010.7883875,,,,,,,,0.0,27.0,0.0
1767724010.7972283,314.957,300.727,114.9645,,,,,,,
1767724010.811805,,,,0.0,-0.0,0.0,,,,
1767724010.8169336,,,,,,,446,,,
1767724010.836593,,,,,,,,0.0,27.0,0.0
1767724010.8464649,314.957,289.6945,213.0665,,,,,,,
1767724010.8615875,,,,0.0,-0.0,0.0,,,,
1767724010.8667765,,,,,,,447,,,
1767724010.885387,,,,,,,,0.0,24.0,0.0
1767724010.8984983,162.45,289.6945,219.204,,,,,,,
1767724010.9125464,,,,0.0,-0.0,0.0,,,,
1767724010.9169075,,,,,,,448,,,
1767724010.9378438,,,,,,,,0.0,24.0,0.0
1767724010.946685,162.45,289.6945,219.2715,,,,,,,
1767724010.9614816,,,,0.0,-0.0,0.0,,,,
1767724010.9668074,,,,,,,449,,,
1767724010.986469,,,,,,,,0.0,21.0,0.0
1767724010.9966135,162.45,289.6945,219.2745,,,,,,,
1767724011.0118074,,,,0.0,-0.0,0.0,,,,
1767724011.0178404,,,,,,,450,,,
1767724011.036602,,,,,,,,0.0,21.0,0.0
1767724011.04657,162.45,289.6945,219.2745,,,,,,,
1767724011.0614576,,,,0.0,-0.0,0.0,,,,
1767724011.0710404,,,,,,,451,,,
1767724011.0864046,,,,,,,,0.0,18.0,0.0
1767724011.096485,162.45,289.6945,219.5465,,,,,,,
1767724011.1117678,,,,0.0,-0.0,0.0,,,,
1767724011.1167707,,,,,,,452,,,
1767724011.13557,,,,,,,,0.0,18.0,0.0
1767724011.1465955,162.45,289.6945,219.5465,,,,,,,
1767724011.1615205,,,,0.0,-0.0,0.0,,,,
1767724011.1690047,,,,,,,453,,,
1767724011.1869633,,,,,,,,0.0,15.0,0.0
1767724011.1964731,162.45,289.6945,115.7835,,,,,,,
1767724011.2117746,,,,0.0,-0.0,0.0,,,,
1767724011.2242525,,,,,,,454,,,
1767724011.2356565,,,,,,,,0.0,15.0,0.0
1767724011.2470543,162.45,289.6945,115.7835,,,,,,,
1767724011.2614682,,,,0.0,-0.0,0.0,,,,
1767724011.2678843,,,,,,,455,,,
1767724011.285664,,,,,,,,0.0,12.0,0.0
1767724011.2979307,162.45,289.6945,115.527,,,,,,,
1767724011.311928,,,,0.0,-0.0,0.0,,,,
1767724011.317034,,,,,,,456,,,
1767724011.3371902,,,,,,,,0.0,12.0,0.0
1767724011.3475876,162.45,289.6945,219.144,,,,,,,
1767724011.3622177,,,,0.0,-0.0,0.0,,,,
1767724011.370637,,,,,,,457,,,
1767724011.3864539,,,,,,,,0.0,9.0,0.0
1767724011.3964205,162.45,145.5995,218.7885,,,,,,,
1767724011.412849,,,,0.0,-0.0,0.0,,,,
1767724011.4162672,,,,,,,458,,,
1767724011.436898,,,,,,,,0.0,9.0,0.0
1767724011.4475973,162.45,145.5995,218.596,,,,,,,
1767724011.4615152,,,,0.0,-0.0,0.0,,,,
1767724011.4665756,,,,,,,459,,,
1767724011.486184,,,,,,,,0.0,6.0,0.0
1767724011.4965203,162.45,145.5995,218.596,,,,,,,
1767724011.5124238,,,,0.0,-0.0,0.0,,,,
1767724011.5160537,,,,,,,460,,,
1767724011.538582,,,,,,,,0.0,6.0,0.0
1767724011.546843,162.45,145.5995,217.6385,,,,,,,
1767724011.5613148,,,,0.0,-0.0,0.0,,,,
1767724011.5664954,,,,,,,461,,,
1767724011.585574,,,,,,,,0.0,3.0,0.0
1767724011.5963812,162.45,145.5995,217.071,,,,,,,
1767724011.6114848,,,,0.0,-0.0,0.0,,,,
1767724011.6167235,,,,,,,462,,,
1767724011.6366355,,,,,,,,0.0,3.0,0.0
1767724011.6469328,162.45,145.5995,113.5405,,,,,,,
1767724011.6626904,,,,0.0,-0.0,0.0,,,,
1767724011.6681776,,,,,,,463,,,
1767724011.6854951,,,,,,,,0.0,0.0,0.0
1767724011.6962776,162.45,145.5995,113.5405,,,,,,,
1767724011.7125666,,,,0.0,-0.0,0.0,,,,
1767724011.7169855,,,,,,,464,,,
1767724011.7367258,,,,,,,,0.0,0.0,0.0
1767724011.7472863,162.45,145.5995,227.4295,,,,,,,
1767724011.7614133,,,,0.0,-0.0,0.0,,,,
1767724011.7666776,,,,,,,465,,,
1767724011.7855358,,,,,,,,0.0,-3.0,0.0
1767724011.7971663,163.698,145.5995,227.4295,,,,,,,
1767724011.8126397,,,,0.0,-0.0,0.0,,,,
1767724011.822916,,,,,,,466,,,
1767724011.8371854,,,,,,,,0.0,-3.0,0.0
1767724011.8468869,163.698,145.5995,113.5325,,,,,,,
1767724011.8615344,,,,0.0,-0.0,0.0,,,,
1767724011.8736734,,,,,,,467,,,
1767724011.8862016,,,,,,,,0.0,-6.0,0.0
1767724011.897542,163.698,145.5995,113.5325,,,,,,,
1767724011.9117045,,,,0.0,-0.0,0.0,,,,
1767724011.9188962,,,,,,,468,,,
1767724011.9363532,,,,,,,,0.0,-6.0,0.0
1767724011.9481263,163.698,254.8555,113.15,,,,,,,
1767724011.9616997,,,,0.0,-0.0,0.0,,,,
1767724011.9664855,,,,,,,469,,,
1767724011.986733,,,,,,,,0.0,-9.0,0.0
1767724011.9978292,163.698,254.8555,321.062,,,,,,,
1767724012.013638,,,,0.0,-0.0,0.0,,,,
1767724012.0214891,,,,,,,470,,,
1767724012.0376625,,,,,,,,0.0,-9.0,0.0
1767724012.0509295,163.698,254.8555,321.062,,,,,,,
1767724012.062932,,,,0.0,-0.0,0.0,,,,
1767724012.0668764,,,,,,,471,,,
1767724012.0853992,,,,,,,,0.0,-12.0,0.0
1767724012.096964,163.698,254.8555,264.6835,,,,,,,
1767724012.111382,,,,0.0,-0.0,0.0,,,,
1767724012.1196895,,,,,,,472,,,
1767724012.1354513,,,,,,,,0.0,-12.0,0.0
1767724012.1553488,163.698,251.4885,264.6835,,,,,,,
1767724012.1910236,,,,0.0,-0.0,0.0,,,,
1767724012.1995165,163.698,251.4885,264.6835,,,,,,,
1767724012.201937,,,,,,,473,,,
1767724012.2141767,,,,0.0,-0.0,0.0,,,,
1767724012.219271,,,,,,,,0.0,-15.0,0.0
1767724012.2311256,,,,,,,474,,,
1767724012.249897,163.698,251.4885,212.649,,,,,,,
1767724012.2545877,,,,,,,,0.0,-15.0,0.0
1767724012.2621977,,,,0.0,-0.0,0.0,,,,
1767724012.269062,,,,,,,475,,,
1767724012.2880607,,,,,,,,0.0,-18.0,0.0
1767724012.2994578,163.698,248.7705,212.025,,,,,,,
1767724012.3135645,,,,0.0,-0.0,0.0,,,,
1767724012.3231683,,,,,,,476,,,
1767724012.3377395,,,,,,,,0.0,-18.0,0.0
1767724012.346666,163.698,248.7705,211.8685,,,,,,,
1767724012.3615487,,,,0.0,-0.0,0.0,,,,
1767724012.3712196,,,,,,,477,,,
1767724012.385668,,,,,,,,0.0,-21.0,0.0
1767724012.3980997,163.698,248.7705,212.3705,,,,,,,
1767724012.4118865,,,,0.0,-0.0,0.0,,,,
1767724012.4174068,,,,,,,478,,,
1767724012.435712,,,,,,,,0.0,-21.0,0.0
1767724012.4477053,163.698,248.7705,212.1535,,,,,,,
1767724012.4615355,,,,0.0,-0.0,0.0,,,,
1767724012.4717147,,,,,,,479,,,
1767724012.4875665,,,,,,,,0.0,-24.0,0.0
1767724012.4962835,163.698,246.887,211.9685,,,,,,,
1767724012.5128403,,,,0.0,-0.0,0.0,,,,
1767724012.5191963,,,,,,,480,,,
1767724012.5354261,,,,,,,,0.0,-24.0,0.0
1767724012.5492282,163.698,246.887,211.7715,,,,,,,
1767724012.561702,,,,0.0,-0.0,0.0,,,,
1767724012.5693038,,,,,,,481,,,
1767724012.5862494,,,,,,,,0.0,-27.0,0.0
1767724012.5986578,163.698,246.887,211.7715,,,,,,,
1767724012.6125977,,,,0.0,-0.0,0.0,,,,
1767724012.6187458,,,,,,,482,,,
1767724012.6355326,,,,,,,,0.0,-27.0,0.0
1767724012.6489217,163.698,245.589,211.7715,,,,,,,
1767724012.6617904,,,,0.0,-0.0,0.0,,,,
1767724012.6726384,,,,,,,483,,,
1767724012.6853669,,,,,,,,0.0,-30.0,0.0
1767724012.697726,163.698,245.589,211.318,,,,,,,
1767724012.7119873,,,,0.0,-0.0,0.0,,,,
1767724012.7186656,,,,,,,484,,,
1767724012.7356057,,,,,,,,0.0,-30.0,0.0
1767724012.7477467,162.6895,245.589,210.977,,,,,,,
1767724012.7613974,,,,0.0,-0.0,0.0,,,,
1767724012.770809,,,,,,,485,,,
1767724012.78536,,,,,,,,0.0,-33.0,0.0
1767724012.7978861,162.6895,245.589,210.712,,,,,,,
1767724012.8121374,,,,0.0,-0.0,0.0,,,,
1767724012.8186455,,,,,,,486,,,
1767724012.8358028,,,,,,,,0.0,-33.0,0.0
1767724012.8530784,162.6895,244.5405,210.6875,,,,,,,
1767724012.8635316,,,,0.0,-0.0,0.0,,,,
1767724012.8744934,,,,,,,487,,,
1767724012.8895738,,,,,,,,0.0,-36.0,0.0
1767724012.9006295,162.6895,244.5405,210.658,,,,,,,
1767724012.912378,,,,0.0,-0.0,0.0,,,,
1767724012.920923,,,,,,,488,,,
1767724012.9359493,,,,,,,,0.0,-36.0,0.0
1767724012.9505322,162.6895,244.5405,210.408,,,,,,,
1767724012.963168,,,,0.0,-0.0,0.0,,,,
1767724012.9754026,,,,,,,489,,,
1767724012.9889686,,,,,,,,0.0,-39.0,0.0
1767724012.9988365,162.6895,243.8275,210.3345,,,,,,,
1767724013.0136728,,,,0.0,-0.0,0.0,,,,
1767724013.0191197,,,,,,,490,,,
1767724013.0372484,,,,,,,,0.0,-39.0,0.0
1767724013.050539,162.6895,243.8275,-415.894,,,,,,,
1767724013.0648143,,,,0.0,-0.0,0.0,,,,
1767724013.076812,,,,,,,491,,,
1767724013.0867007,,,,,,,,0.0,-39.0,0.0
1767724013.0998492,162.6895,243.8275,-415.894,,,,,,,
1767724013.1136312,,,,0.0,-0.0,0.0,,,,
1767724013.1182923,,,,,,,492,,,
1767724013.1373022,,,,,,,,0.0,-39.0,0.0
1767724013.1499019,162.6895,243.8275,110.8805,,,,,,,
1767724013.1646369,,,,0.0,-0.0,0.0,,,,
1767724013.1690226,,,,,,,493,,,
1767724013.188244,,,,,,,,0.0,-39.0,0.0
1767724013.1975322,162.6895,243.8275,209.8025,,,,,,,
1767724013.2126296,,,,0.0,-0.0,0.0,,,,
1767724013.2177577,,,,,,,494,,,
1767724013.2369294,,,,,,,,0.0,-39.0,0.0
1767724013.2460675,162.6895,243.8275,222.9435,,,,,,,
1767724013.261598,,,,0.0,-0.0,0.0,,,,
1767724013.2731698,,,,,,,495,,,
1767724013.2853754,,,,,,,,0.0,-39.0,0.0
1767724013.2978294,315.7825,243.8275,222.9435,,,,,,,
1767724013.3115976,,,,0.0,-0.0,0.0,,,,
1767724013.3198578,,,,,,,496,,,
1767724013.3357482,,,,,,,,0.0,-39.0,0.0
1767724013.34723,315.7825,243.8275,110.84,,,,,,,
